,station,state,country,lat,lon,timezone,elev,HDD,CDD,ClimateZone,design_cooling_T,design_heating_T,1,2,3,4,5,6,7,8,9,10,11,12
578660,Lingling,Hunan,CHN,26.23,111.62,8.0,172.6,1359,3234,3A/B - warm,34.8,1.5,7.029569892473122,8.057738095238097,11.069892473118266,18.256249999999984,22.53508064516132,26.26375,29.057123655913955,28.12459677419357,23.860416666666655,18.981854838709694,13.96972222222223,8.233198924731186
578740,Changning,Hunan,CHN,26.42,112.4,8.0,116.6,1353,3263,3A/B - warm,34.6,1.3590000000000004,6.893279569892483,8.769047619047612,11.645564516129033,18.295000000000023,22.03870967741938,26.278611111111115,28.849059139784934,28.28924731182794,25.254861111111136,18.735349462365615,13.353194444444453,9.163575268817207
578960,Suichuan,Jiangxi,CHN,26.33,114.5,8.0,126.1,1119,3499,3A/B - warm,34.94099999999999,1.6999999999999997,7.685215053763434,10.603869047619051,13.193817204301062,19.605555555555565,23.608198924731184,26.491805555555555,29.325268817204282,28.049731182795707,24.58472222222222,20.627284946236585,14.579166666666675,9.464247311827961
579020,Xingyi,Guizhou,CHN,25.43,105.18,8.0,1378.5,1349,2415,3C - warm marine,28.6,0.6,7.1059139784946215,9.574851190476194,13.40161290322581,17.662222222222212,19.767204301075296,21.0326388888889,22.313575268817207,21.838844086021513,19.957916666666662,16.187096774193545,12.699305555555545,8.13185483870969
579570,Guilin,Guangxi Zhuang,CHN,25.32,110.3,8.0,164.4,1042,3483,3A/B - warm,33.8,4.0,7.4810483870967746,9.931249999999991,12.60362903225806,18.612777777777783,23.413306451612915,26.770833333333314,27.444892473118294,27.765322580645197,26.12583333333335,20.74919354838711,16.058472222222235,11.822177419354844
579930,Ganzhou,Jiangxi,CHN,25.87,115.0,8.0,137.5,1050,3677,2A/B - hot,35.3,2.1,9.16666666666666,9.301190476190476,13.402150537634414,19.84541666666666,24.309543010752684,26.87138888888888,29.084677419354794,28.15618279569894,26.070694444444435,21.846505376344084,15.989305555555552,9.556182795698918
579960,Nanxiong,Guangdong,CHN,25.13,114.32,8.0,133.8,822,3831,2A/B - hot,34.8,3.6000000000000005,10.771236559139771,11.659374999999997,14.664650537634408,20.16555555555555,24.946505376344092,26.493194444444434,28.613172043010774,28.020161290322587,26.234861111111123,22.700000000000003,16.759999999999998,11.428091397849453
580050,Shangqiu,Henan,CHN,34.45,115.67,8.0,50.1,2275,2505,4A/B - mixed,33.4,-5.641,0.4595430107526888,2.5537202380952384,8.001612903225803,14.854722222222215,20.38602150537634,25.047916666666666,27.24959677419357,26.180241935483878,21.49416666666667,15.083467741935486,8.743194444444445,2.163440860215051
580270,Xuzhou,Jiangsu,CHN,34.28,117.15,8.0,41.2,2176,2584,4A/B - mixed,33.4,-5.5,-0.06787634408602071,3.6583333333333323,8.41693548387097,15.665416666666665,20.364784946236536,24.890555555555565,27.642741935483826,26.77123655913981,21.732777777777784,15.745430107526895,8.909444444444441,2.486559139784947
580400,Ganyu,Jiangsu,CHN,34.83,119.12,8.0,3.3,2327,2377,4A/B - mixed,32.2,-3.641,0.4241935483870971,1.8260416666666666,6.395161290322577,12.950277777777778,19.221505376344062,23.132499999999997,26.400940860215048,26.231317204301078,22.27722222222223,16.450940860215052,9.105416666666676,2.835349462365592
581020,Boxian,Anhui,CHN,33.87,115.77,8.0,37.7,2154,2673,4A/B - mixed,34.4,-4.4,1.3267473118279585,3.277678571428574,8.878091397849468,15.102499999999981,21.391935483870938,25.122361111111108,27.943951612903234,27.14704301075271,21.43944444444449,16.30551075268819,9.594027777777773,2.567473118279571
581440,Huaiyang-Qingjiang,Jiangsu,CHN,33.63,119.02,8.0,14.4,1970,2614,3A/B - warm,32.3,-3.1,1.595430107526884,3.989583333333338,8.893951612903214,15.151944444444469,20.63884408602151,24.82152777777779,27.096236559139808,25.65255376344085,22.587916666666672,16.740860215053743,10.42666666666665,4.482930107526879
582150,Shouxian,Anhui,CHN,32.55,116.78,8.0,22.7,2036,2677,4A/B - mixed,32.7,-3.3999999999999995,1.5502688172043027,3.4956845238095235,8.87916666666667,15.227083333333336,20.226344086021513,24.817083333333322,28.454435483870984,27.340188172043,22.44611111111111,16.19717741935485,9.902499999999991,4.906586021505376
582210,Bengbu,Anhui,CHN,32.95,117.38,8.0,18.7,1985,2831,3A/B - warm,33.9,-3.2,1.951881720430108,3.7544642857142865,9.205241935483869,15.657916666666665,21.672983870967737,25.50819444444443,27.769758064516097,27.05349462365588,23.361527777777756,17.967607526881736,10.872777777777783,3.7126344086021525
582380,NANJING/NANKING,-,CHN,32.0,118.8,8.0,12.0,1963,2675,3A/B - warm,33.82299999999996,-2.141,2.6956989247311816,4.659077380952381,8.153225806451612,14.654027777777788,20.373252688172055,23.980555555555554,28.341532258064515,28.523252688172043,22.41916666666666,17.19959677419353,10.086388888888877,5.2319892473118275
582510,Dongtai,Jiangsu,CHN,32.87,120.32,8.0,4.3,2091,2509,4A/B - mixed,33.1,-3.0,1.3051075268817185,3.3565476190476224,8.119892473118277,14.157777777777778,18.913575268817226,22.772083333333335,27.2579301075269,27.128897849462373,22.44527777777779,17.009274193548386,9.962916666666668,4.332930107526885
582650,Lusi,Jiangsu,CHN,32.07,121.6,8.0,5.5,1815,2566,3A/B - warm,30.9,-0.9000000000000001,4.012365591397842,4.9575892857142865,8.52540322580645,13.382500000000007,18.713440860215066,22.243055555555564,26.469220430107487,26.664650537634383,23.679861111111116,18.350403225806463,12.80861111111112,5.617876344086026
583140,Huoshan,Anhui,CHN,31.4,116.32,8.0,68.1,1977,2712,3A/B - warm,35.2,-3.0,2.22755376344086,4.146577380952381,9.119086021505364,16.23569444444445,21.603091397849465,24.50375000000002,28.36209677419355,26.748655913978514,22.692916666666676,15.903360215053747,10.010277777777791,4.320430107526882
583190,Dongcheng,Anhui,CHN,31.07,116.95,8.0,85.4,1738,2800,3A/B - warm,33.6,-1.4,4.21008064516129,5.8389880952381,9.923252688172047,15.8675,21.01021505376342,24.80541666666665,28.08561827956993,27.03817204301076,23.082083333333347,17.847043010752685,11.233333333333329,4.950672043010756
583210,Hefei,Anhui,CHN,31.87,117.23,8.0,26.8,1832,2900,3A/B - warm,34.1,-1.5,2.9740591397849454,5.406845238095234,9.51048387096775,16.317083333333326,22.047715053763437,25.34166666666666,27.959811827956973,27.351612903225828,23.90222222222225,17.820430107526857,10.880694444444433,4.574865591397845
583620,Shanghai,Shanghai,CHN,31.4,121.45,8.0,5.5,1585,2870,3A/B - warm,32.240999999999985,-1.1409999999999996,4.5122311827957,6.3138392857142875,9.856720430107526,15.26874999999999,20.62674731182793,24.3186111111111,27.49220430107527,26.97849462365592,24.36,18.895161290322594,13.614583333333325,7.429704301075275
583670,SHANGHAI,-,CHN,31.17,121.43,8.0,7.0,1710,2777,3A/B - warm,33.740999999999985,-0.9000000000000001,4.343413978494626,5.529464285714289,8.905376344086012,14.613055555555567,19.936424731182775,24.025416666666672,28.201612903225808,27.735080645161307,23.820416666666667,18.154704301075263,12.233611111111125,7.074193548387099
584240,Anqing,Anhui,CHN,30.53,117.05,8.0,19.8,1671,3067,3A/B - warm,34.8,0.5,4.0415322580645165,5.399851190476192,9.711693548387096,16.534861111111113,22.09717741935483,25.610138888888883,29.69744623655913,29.009543010752658,24.569722222222218,18.18951612903228,12.18208333333332,6.385349462365584
584570,Hangzhou,Zhejiang,CHN,30.23,120.17,8.0,41.7,1554,2978,3A/B - warm,34.240999999999985,-0.4,5.203629032258061,6.6241071428571425,10.760752688172039,16.334722222222222,21.20806451612904,24.885555555555527,27.592473118279578,28.215591397849444,24.146111111111104,19.18024193548388,12.680694444444452,6.52043010752688
584770,Dinghai,Zhejiang,CHN,30.03,122.1,8.0,35.7,1453,2837,3A/B - warm,31.6,0.8,5.92540322580645,7.040327380952378,9.95403225806452,14.802777777777774,19.704301075268816,23.137638888888873,27.50846774193543,26.937096774193538,24.019583333333326,19.299865591397836,14.656944444444445,8.289381720430102
585270,Jingdezhen,Jiangxi,CHN,29.3,117.2,8.0,61.5,1503,3122,3A/B - warm,35.14099999999999,-0.5,4.972177419354839,7.501041666666665,9.951612903225813,17.671527777777786,21.89543010752688,25.843472222222218,29.07580645161294,28.243145161290357,24.714166666666674,18.45994623655915,13.89041666666668,7.394758064516133
585310,Tunxi,Anhui,CHN,29.72,118.28,8.0,142.7,1537,2870,3A/B - warm,34.4,-1.4,4.683602150537634,6.672619047619047,11.48010752688172,17.012222222222235,21.556048387096784,24.55708333333331,27.559274193548394,27.295161290322575,23.30916666666667,18.09583333333335,11.403611111111111,7.43293010752688
586060,Nanchang,Jiangxi,CHN,28.6,115.92,8.0,46.9,1421,3195,3A/B - warm,34.740999999999985,0.6590000000000003,5.929569892473118,6.777529761904755,10.589650537634403,17.395972222222227,21.82473118279569,25.740972222222226,29.378494623655932,28.55349462365588,24.93055555555553,20.027553763440856,13.704305555555536,7.914247311827953
586330,Quxian,Zhejiang,CHN,29.0,118.9,8.0,82.4,1462,3107,3A/B - warm,35.0,-0.5,5.157392473118277,7.458333333333335,11.677688172043013,17.39291666666667,22.459005376344102,25.569999999999983,28.548387096774185,27.694892473118276,24.50111111111113,18.742338709677433,12.907638888888906,7.158333333333329
586340,Yushan,Jiangxi,CHN,28.68,118.33,8.0,116.3,1416,3144,3A/B - warm,35.4,-1.2,6.11895161290323,7.237648809523805,12.060618279569878,17.282777777777756,22.1111559139785,25.467500000000022,28.5763440860215,28.885887096774226,24.36625000000001,18.729166666666693,13.369444444444449,7.249596774193546
586590,Wenzhou,Zhejiang,CHN,28.03,120.65,8.0,28.3,1106,3262,3A/B - warm,32.7,0.9000000000000001,8.557258064516116,8.749553571428564,11.936424731182795,16.895833333333346,20.976881720430086,25.22319444444441,28.090053763440885,28.07567204301078,25.51111111111109,20.86424731182798,15.92319444444446,10.363575268817211
586650,Hongjia,Zhejiang,CHN,28.62,121.42,8.0,4.6,1231,3127,3A/B - warm,32.6,0.5590000000000004,7.453360215053765,8.27485119047619,11.675403225806466,16.85097222222222,20.7565860215054,24.4723611111111,27.815322580645166,27.52903225806451,24.294305555555574,19.89341397849463,15.360277777777792,9.272446236559142
587150,Nancheng,Jiangxi,CHN,27.58,116.65,8.0,80.8,1360,3256,3A/B - warm,34.7,0.2,5.548118279569898,7.721428571428569,12.55860215053765,18.65805555555556,21.715322580645168,26.23722222222224,28.81478494623659,28.369086021505403,24.43249999999999,20.03561827956988,13.964999999999991,6.853091397849474
587370,Jianou,Fujian,CHN,27.05,118.32,8.0,154.9,944,3519,2A/B - hot,35.2,0.7590000000000003,9.366801075268818,11.816666666666663,14.576478494623657,19.28902777777777,22.59838709677418,25.901527777777787,28.27500000000001,27.90913978494623,25.113055555555547,19.664516129032233,15.55569444444447,10.385887096774194
588340,Nanping,Fujian,CHN,26.65,118.17,8.0,125.1,825,3697,2A/B - hot,35.1,2.5,9.336559139784947,11.59553571428572,14.784274193548388,19.602916666666662,23.879704301075257,25.600833333333338,28.754838709677433,28.354166666666682,25.465555555555547,21.602688172043,16.744861111111106,11.686962365591409
588470,Fuzhou,Fujian,CHN,26.08,119.28,8.0,4.0,722,3803,2A/B - hot,34.5,6.6,11.405376344086028,11.661607142857136,13.887231182795691,18.294305555555574,23.2084677419355,26.30055555555556,28.95967741935487,28.780645161290323,26.070416666666663,22.84220430107525,18.237777777777776,13.617876344086023
589180,Shanghang,Fujian,CHN,25.05,116.42,8.0,198.0,731,3893,2A/B - hot,34.5,3.059,11.327016129032256,12.320982142857149,15.482930107526888,20.894444444444446,24.567069892473114,26.351805555555515,27.672043010752688,27.52674731182792,26.08958333333331,23.277822580645186,17.322361111111118,11.970026881720417
589210,Yongan,Fujian,CHN,25.97,117.35,8.0,206.0,838,3643,2A/B - hot,34.34099999999998,1.1590000000000003,11.079435483870983,12.13541666666666,15.398924731182802,19.638194444444462,24.07997311827958,26.363055555555558,27.862096774193507,27.120295698924718,25.596249999999984,20.107795698924743,16.484583333333347,10.11155913978494
590230,Hechi,Guangxi Zhuang,CHN,24.7,108.05,8.0,211.0,645,3990,2A/B - hot,34.2,6.2,12.020026881720419,12.04955357142856,15.723790322580665,20.798333333333314,24.313844086021515,27.39736111111111,28.522983870967746,28.063978494623647,26.74597222222225,22.867204301075244,17.284444444444425,13.64529569892471
590370,Duan,Guangxi Zhuang,CHN,23.93,108.1,8.0,170.8,495,4229,2A/B - hot,33.84099999999998,8.1,13.47405913978493,12.980208333333337,16.895833333333332,21.682916666666678,25.693548387096783,27.087500000000034,28.098790322580637,27.919892473118278,26.75583333333335,23.37271505376345,18.884027777777764,15.101881720430109
590820,Shaoguan,Guangdong,CHN,24.68,113.6,8.0,61.0,792,3809,2A/B - hot,34.44099999999999,3.8,11.139784946236562,10.758779761904762,14.912096774193559,20.76555555555554,24.168145161290326,27.731944444444434,28.652284946236573,28.136021505376366,26.209027777777784,22.45336021505378,16.28222222222222,11.818951612903227
591330,Congwu,Fujian,CHN,24.9,118.92,8.0,21.8,648,3677,2A/B - hot,30.6,8.0,12.932795698924732,11.87425595238095,13.480107526881731,17.120972222222218,21.436290322580643,25.189027777777774,27.67231182795698,27.305913978494626,26.468472222222236,23.160752688172085,19.01458333333331,14.136693548387095
591340,Xiamen,Fujian,CHN,24.48,118.07,8.0,139.4,599,3872,2A/B - hot,32.84099999999998,6.259,12.760752688172023,12.518898809523815,14.38508064516129,18.978611111111107,22.145430107526902,26.145000000000014,27.883602150537662,27.485752688172063,26.320833333333347,23.660215053763416,19.236527777777763,14.390725806451604
592110,Baise,Guangxi Zhuang,CHN,23.9,106.6,8.0,173.5,399,4456,2A/B - hot,35.5,7.799999999999999,14.214381720430104,15.261160714285703,19.786021505376347,23.898750000000014,27.19569892473115,27.771944444444465,28.076478494623654,27.945161290322588,26.388749999999998,22.54301075268816,18.62861111111111,14.364381720430096
592540,Guiping,Guangxi Zhuang,CHN,23.4,110.08,8.0,42.5,433,4397,2A/B - hot,34.3,7.9,14.100537634408619,13.79226190476191,17.402688172043014,21.762083333333315,25.811290322580614,27.095416666666658,28.923252688172063,28.66438172043011,27.45111111111114,23.701881720430134,19.560416666666658,15.24032258064516
592650,Wuzhou,Guangxi Zhuang,CHN,23.48,111.3,8.0,114.8,585,4115,2A/B - hot,34.0,6.2,11.079569892473126,13.06577380952381,17.33508064516129,21.069166666666668,25.30107526881719,26.900555555555574,27.829435483870984,27.86586021505378,26.494583333333328,22.846639784946223,18.80749999999999,14.602016129032258
592870,GUANGZHOU,-,CHN,23.13,113.32,8.0,8.0,396,4487,2A/B - hot,34.0,8.0,14.05309139784946,14.202976190476202,17.13494623655913,22.156111111111105,25.43306451612904,27.91569444444443,28.938440860215056,28.625672043010734,27.578749999999992,24.390053763440868,20.127916666666675,16.04368279569892
592930,Heyuan,Guangdong,CHN,23.73,114.68,8.0,40.6,492,4327,2A/B - hot,34.2,6.0,14.030107526881734,13.67336309523809,18.125403225806483,22.24777777777775,25.235752688172056,27.688472222222238,28.23454301075267,28.077419354838707,27.038611111111095,23.353360215053762,18.87416666666665,14.454838709677402
592940,Zhengcheng,Guangdong,CHN,23.33,113.83,8.0,38.9,382,4407,2A/B - hot,33.9,6.7,14.700268817204293,15.482440476190504,19.03588709677418,22.647222222222208,25.42594086021504,26.721666666666653,28.27177419354842,28.031720430107516,27.038055555555584,23.01142473118277,18.775138888888893,15.015188172043013
593160,Shantou,Guangdong,CHN,23.4,116.68,8.0,2.9,350,4343,2A/B - hot,32.2,10.4,14.379973118279551,14.347619047619059,16.823387096774205,21.18152777777777,24.216801075268844,26.724444444444458,28.296908602150545,28.006451612903223,27.21458333333331,24.500806451612902,20.45805555555558,16.173924731182787
594170,Longzhou,Guangxi Zhuang,CHN,22.33,106.85,8.0,128.8,324,4539,2A/B - hot,34.5,8.8,14.863306451612907,16.195982142857137,18.493279569892493,23.134027777777757,26.517876344086016,28.056805555555588,27.933467741935527,27.871505376344114,26.796527777777783,23.72311827956992,20.23222222222222,15.032392473118282
594310,Nanning,Guangxi Zhuang,CHN,22.63,108.22,8.0,121.6,430,4401,2A/B - hot,33.7,7.1,13.916935483870983,14.388988095238098,18.175940860215047,22.64763888888889,26.19717741935483,28.06541666666664,27.915456989247343,28.075268817204314,27.300138888888895,23.480376344086014,18.70611111111112,14.918413978494613
594460,Lingshan,Guangxi Zhuang,CHN,22.42,109.3,8.0,66.6,444,4429,2A/B - hot,33.5,7.299999999999999,14.173387096774203,14.014583333333317,17.65806451612905,23.22027777777778,25.820698924731147,27.512222222222228,28.55887096774196,27.916129032258052,26.69888888888887,24.170833333333366,19.419999999999998,15.223924731182805
594930,SHENZHEN,-,CHN,22.55,114.1,8.0,18.0,245,4715,2A/B - hot,32.44099999999999,10.0,15.25551075268817,15.054761904761904,19.849999999999994,21.932361111111113,26.684408602150533,27.905694444444457,28.41155913978495,27.879569892473114,27.66166666666667,24.06639784946237,21.572083333333342,18.00389784946237
595010,Shanwei,Guangdong,CHN,22.8,115.37,8.0,17.3,254,4555,2A/B - hot,32.2,10.6,15.580645161290306,15.105208333333337,18.28387096774192,21.807083333333328,24.919489247311805,27.517361111111132,28.66142473118282,27.747043010752652,27.44625000000001,24.878763440860233,20.507222222222232,16.79314516129031
596320,Qinzhou,Guangxi Zhuang,CHN,21.95,108.62,8.0,4.5,373,4552,2A/B - hot,33.1,8.1,14.990725806451598,14.674553571428573,18.90094086021506,23.23597222222224,26.165322580645185,27.763055555555542,28.304166666666667,28.320967741935494,27.355833333333376,24.16908602150538,19.34486111111111,15.636290322580665
596630,Yangjiang,Guangdong,CHN,21.87,111.97,8.0,23.3,243,4637,2A/B - hot,32.4,10.3,16.357795698924743,15.135565476190479,18.986155913978493,23.297083333333326,25.884005376344064,27.885416666666668,28.15483870967743,27.817069892473114,26.63222222222225,24.55174731182797,19.91388888888889,17.350268817204288
596640,Dianbai,Guangdong,CHN,21.5,111.0,8.0,11.8,142,4972,2A/B - hot,32.4,11.1,17.091532258064493,17.17038690476191,20.78911290322581,24.039444444444445,26.531854838709673,28.309999999999995,28.523387096774215,28.27190860215055,27.41055555555558,25.99395161290323,20.89958333333338,18.02862903225808
